time,xte
100.4000,-0.001728
100.5000,0.003439
100.6000,-0.005179
100.7000,0.006757
100.8000,0.015329
100.9000,0.013369
101.0000,0.008572
101.1000,0.009704
101.2000,0.016816
101.3000,0.011025
101.4000,0.004013
101.5000,-0.007405
101.6000,-0.006651
101.7000,-0.025286
101.8000,-0.028151
101.9000,-0.019695
102.0000,-0.018184
102.1000,-0.004644
102.2000,0.000009
102.3000,0.010293
102.4000,0.008714
102.5000,0.020083
102.6000,0.021976
102.7000,0.008943
102.8000,0.011084
102.9000,0.014897
103.0000,0.004558
103.1000,0.003881
103.2000,-0.020504
103.3000,-0.019621
103.4000,-0.027855
103.5000,-0.017967
103.6000,-0.014238
103.7000,-0.012516
103.8000,-0.005539
103.9000,0.006476
104.0000,0.012468
104.1000,0.008149
104.2000,-0.001482
104.3000,0.003591
104.4000,0.016226
104.5000,0.003481
104.6000,0.021227
104.7000,0.010039
104.8000,0.004594
104.9000,0.010545
105.0000,0.012911
105.1000,-0.012345
105.2000,0.000195
105.3000,-0.000817
105.4000,0.002361
105.5000,-0.002736
105.6000,-0.007261
105.7000,-0.000377
105.8000,0.004617
105.9000,-0.005536
106.0000,-0.009123
106.1000,0.004779
106.2000,-0.001834
106.3000,0.013648
106.4000,0.007517
106.5000,0.018235
106.6000,0.012407
106.7000,0.006146
106.8000,0.005939
106.9000,0.002376
107.0000,0.004189
107.1000,-0.009424
107.2000,-0.004152
107.3000,-0.012185
107.4000,-0.016033
107.5000,-0.000647
107.6000,0.007994
107.7000,0.005385
107.8000,0.018679
107.9000,0.007159
108.0000,0.008421
108.1000,0.014457
108.2000,0.021928
108.3000,0.016159
108.4000,0.003625
108.5000,-0.002535
108.6000,0.013077
108.7000,0.010752
108.8000,-0.005822
108.9000,-0.010461
109.0000,-0.007258
109.1000,-0.007982
109.2000,0.008788
109.3000,0.012271
109.4000,0.013040
109.5000,0.012270
109.6000,0.015827
109.7000,0.018781
109.8000,0.009221
109.9000,0.005672
110.0000,0.011362
110.1000,-0.001444
110.2000,0.001318
110.3000,0.000865
110.4000,-0.008576
110.5000,-0.015546
110.6000,-0.014491
110.7000,-0.008402
110.8000,-0.002002
110.9000,-0.000724
111.0000,0.007410
111.1000,0.001389
111.2000,0.008245
111.3000,0.013878
111.4000,0.009373
111.5000,0.021642
111.6000,0.015973
111.7000,0.021712
111.8000,0.015228
111.9000,0.017990
112.0000,0.036463
112.1000,0.050709
112.2000,0.041278
112.3000,0.045230
112.4000,0.033620
112.5000,0.034196
112.6000,0.038991
112.7000,0.081765
112.8000,0.114175
