time,xte
38.2000,0.009338
38.3000,0.004404
38.4000,0.007271
38.5000,0.004339
38.6000,0.001022
38.7000,0.001140
38.8000,-0.002355
38.9000,-0.005386
39.0000,0.005253
39.1000,-0.005251
39.2000,0.013881
39.3000,0.013859
39.4000,-0.003663
39.5000,0.004502
39.6000,0.006002
39.7000,0.014548
39.8000,0.006107
39.9000,-0.000136
40.0000,0.005306
40.1000,-0.006536
40.2000,-0.010308
40.3000,-0.004350
40.4000,0.010773
40.5000,0.008838
40.6000,0.004450
40.7000,-0.000404
40.8000,-0.004712
40.9000,-0.007244
41.0000,0.012253
41.1000,0.021546
41.2000,0.015958
41.3000,0.010287
41.4000,0.004670
41.5000,0.018183
41.6000,0.034515
41.7000,0.040941
41.8000,0.032835
41.9000,0.023046
42.0000,0.038696
42.1000,0.043070
42.2000,0.038995
42.3000,0.022223
42.4000,0.006557
42.5000,-0.005060
42.6000,-0.004514
42.7000,-0.002871
42.8000,0.011066
42.9000,0.006476
43.0000,0.013078
43.1000,0.003651
43.2000,0.004942
43.3000,0.013109
43.4000,-0.010799
43.5000,0.003905
43.6000,0.012484
43.7000,0.009938
43.8000,0.017841
43.9000,0.002399
44.0000,-0.008287
44.1000,-0.002756
44.2000,-0.002299
44.3000,0.000015
44.4000,-0.002433
44.5000,-0.002711
44.6000,-0.009941
44.7000,0.012728
44.8000,0.000270
44.9000,0.008308
45.0000,0.007377
45.1000,0.003943
45.2000,-0.001274
45.3000,-0.011945
45.4000,-0.004478
45.5000,-0.000827
45.6000,0.004023
45.7000,0.002047
45.8000,0.001417
45.9000,0.002400
46.0000,0.002291
46.1000,-0.001721
46.2000,0.010771
46.3000,0.015553
46.4000,-0.002055
46.5000,-0.004617
46.6000,-0.002886
46.7000,-0.005763
46.8000,-0.009063
46.9000,0.011854
47.0000,-0.001832
47.1000,-0.004788
47.2000,-0.001595
47.3000,-0.002459
47.4000,0.005722
47.5000,0.004076
47.6000,-0.004925
47.7000,-0.000004
47.8000,0.001681
47.9000,0.004025
48.0000,0.002445
48.1000,0.002962
48.2000,-0.011382
48.3000,0.000182
48.4000,0.000643
48.5000,0.004540
48.6000,0.001677
48.7000,-0.001214
48.8000,-0.000885
48.9000,-0.014107
49.0000,-0.007977
49.1000,-0.000257
49.2000,0.003450
49.3000,0.010035
49.4000,0.004623
49.5000,0.009587
49.6000,0.002027
49.7000,0.003381
49.8000,-0.000945
49.9000,-0.002582
50.0000,0.001245
50.1000,0.007034
50.2000,-0.010226
50.3000,-0.015798
50.4000,0.004534
50.5000,0.001598
50.6000,0.005054
50.7000,0.013056
50.8000,0.001341
50.9000,0.004029
51.0000,-0.002273
51.1000,-0.002249
51.2000,-0.002723
51.3000,0.001887
51.4000,0.007968
51.5000,-0.005117
51.6000,-0.002151
51.7000,-0.004937
51.8000,-0.017862
51.9000,-0.015927
52.0000,0.000597
52.1000,-0.000313
52.2000,0.003858
52.3000,-0.010536
52.4000,0.000892
52.5000,-0.000906
52.6000,-0.000166
52.7000,-0.003083
52.8000,0.000647
52.9000,0.000187
53.0000,-0.002873
53.1000,0.000338
53.2000,-0.007423
53.3000,-0.005501
53.4000,0.000497
53.5000,0.007532
53.6000,0.010502
53.7000,0.002831
53.8000,-0.002773
53.9000,-0.003308
54.0000,0.005770
54.1000,0.005533
54.2000,-0.003879
54.3000,0.000581
54.4000,-0.001813
54.5000,-0.009100
54.6000,-0.022995
54.7000,0.007116
54.8000,0.006372
54.9000,0.009768
55.0000,-0.000119
55.1000,-0.010645
55.2000,-0.006114
55.3000,-0.005162
55.4000,-0.009793
55.5000,0.006607
55.6000,-0.008832
55.7000,-0.000659
55.8000,-0.001780
55.9000,0.000420
56.0000,0.000893
56.1000,-0.003049
56.2000,0.001090
56.3000,-0.000034
56.4000,-0.001462
56.5000,-0.004577
56.6000,0.004266
56.7000,-0.004834
56.8000,-0.012361
56.9000,-0.011109
57.0000,-0.006177
57.1000,-0.004554
57.2000,0.001601
57.3000,-0.000563
57.4000,0.002515
57.5000,0.000832
57.6000,-0.016094
57.7000,-0.018422
57.8000,-0.009385
57.9000,-0.005783
58.0000,0.013538
58.1000,-0.021207
58.2000,-0.028610
58.3000,-0.036078
58.4000,-0.013246
58.5000,-0.022180
58.6000,-0.046221
58.7000,-0.049146
58.8000,-0.034133
58.9000,-0.019423
59.0000,-0.011351
59.1000,-0.005463
59.2000,-0.026647
59.3000,-0.005589
59.4000,-0.004959
59.5000,0.002238
59.6000,0.015338
59.7000,0.005019
59.8000,0.007328
59.9000,0.008348
60.0000,-0.008249
60.1000,-0.019317
60.2000,-0.012154
60.3000,-0.006260
60.4000,0.000914
60.5000,0.006533
60.6000,0.004287
60.7000,-0.010902
60.8000,-0.007535
60.9000,-0.001938
61.0000,-0.006587
61.1000,-0.009003
61.2000,-0.010307
61.3000,-0.010204
61.4000,-0.000322
61.5000,-0.005746
61.6000,0.010678
61.7000,0.001646
61.8000,0.000795
61.9000,0.009907
62.0000,0.000554
62.1000,-0.011420
62.2000,-0.011531
62.3000,-0.004373
62.4000,-0.007731
62.5000,0.001420
62.6000,-0.000533
62.7000,0.000436
62.8000,-0.003876
62.9000,0.004478
63.0000,0.002343
63.1000,0.021081
63.2000,-0.000207
63.3000,-0.005106
63.4000,-0.002163
63.5000,-0.007123
63.6000,-0.005821
63.7000,0.004171
63.8000,0.009471
63.9000,0.000117
64.0000,0.007242
64.1000,-0.000413
64.2000,-0.001550
64.3000,-0.008150
64.4000,0.001013
64.5000,0.007675
64.6000,-0.011015
64.7000,-0.004013
64.8000,-0.005309
64.9000,0.000498
65.0000,0.010012
65.1000,-0.005747
65.2000,-0.000145
65.3000,-0.000810
65.4000,-0.006682
65.5000,-0.015001
65.6000,-0.006020
65.7000,0.009200
65.8000,0.002145
65.9000,0.006074
66.0000,-0.000912
66.1000,0.010447
66.2000,0.008419
66.3000,0.006320
66.4000,-0.002504
66.5000,-0.006356
66.6000,-0.000559
66.7000,-0.009135
66.8000,0.005145
66.9000,-0.003817
67.0000,-0.002751
67.1000,0.003495
67.2000,0.000124
67.3000,0.003050
67.4000,-0.000818
67.5000,0.014212
67.6000,0.013228
67.7000,0.002704
67.8000,0.004312
67.9000,-0.001041
68.0000,-0.002482
68.1000,-0.002703
68.2000,-0.000978
68.3000,-0.003042
68.4000,0.002616
68.5000,-0.007698
68.6000,0.007223
68.7000,0.010881
68.8000,0.009677
68.9000,-0.006937
69.0000,-0.000108
69.1000,0.002314
69.2000,0.006253
69.3000,0.000963
69.4000,0.007367
69.5000,0.011338
69.6000,-0.005059
69.7000,-0.002385
69.8000,-0.016237
69.9000,0.001035
70.0000,-0.002561
70.1000,-0.001738
70.2000,0.007205
70.3000,0.010151
70.4000,-0.000690
70.5000,0.003437
70.6000,-0.008012
70.7000,-0.003776
70.8000,0.007546
70.9000,0.004171
71.0000,0.003142
71.1000,0.005274
71.2000,0.011459
71.3000,0.000365
71.4000,0.008830
71.5000,-0.002399
71.6000,-0.001946
71.7000,-0.004321
71.8000,-0.005701
71.9000,0.008006
72.0000,-0.007345
72.1000,0.015259
72.2000,0.007010
72.3000,0.002400
72.4000,0.002002
72.5000,-0.002560
72.6000,0.004069
72.7000,-0.001209
72.8000,-0.006001
72.9000,-0.015759
73.0000,-0.000646
73.1000,-0.001945
73.2000,0.000906
73.3000,0.013431
73.4000,0.011644
73.5000,0.014668
73.6000,-0.001225
73.7000,0.007878
73.8000,0.008767
73.9000,-0.011675
74.0000,-0.010437
74.1000,0.009930
74.2000,0.015408
74.3000,0.015220
74.4000,0.005974
74.5000,0.003474
74.6000,-0.010604
74.7000,0.021301
74.8000,0.030691
74.9000,0.026542
75.0000,0.029137
75.1000,0.019651
75.2000,0.036359
75.3000,0.040683
75.4000,0.032285
75.5000,0.024060
75.6000,0.013279
75.7000,0.018547
75.8000,0.021048
75.9000,0.016211
76.0000,-0.000520
76.1000,0.001302
76.2000,0.001165
76.3000,-0.003055
76.4000,-0.001043
76.5000,0.002942
76.6000,-0.000427
76.7000,0.002117
76.8000,-0.004858
76.9000,-0.004303
77.0000,0.006215
77.1000,-0.007288
77.2000,0.003415
77.3000,0.001195
77.4000,0.014574
77.5000,0.004963
77.6000,0.006843
77.7000,0.014004
77.8000,0.005820
77.9000,-0.004837
78.0000,0.001725
78.1000,-0.006122
78.2000,-0.002913
78.3000,-0.002536
78.4000,0.007792
78.5000,0.006545
78.6000,0.011827
78.7000,0.006006
78.8000,-0.001837
78.9000,0.005934
79.0000,0.003046
79.1000,0.003204
79.2000,0.000469
79.3000,0.003868
79.4000,0.006158
79.5000,-0.005592
79.6000,-0.009109
79.7000,-0.004291
79.8000,0.001938
79.9000,0.000770
80.0000,-0.007340
80.1000,-0.002419
80.2000,0.000601
80.3000,0.005087
80.4000,0.001148
80.5000,-0.006374
80.6000,-0.008872
80.7000,0.002976
80.8000,0.004018
80.9000,0.000063
81.0000,-0.003744
81.1000,-0.015426
81.2000,-0.008629
81.3000,0.008958
81.4000,0.000741
81.5000,0.017835
81.6000,0.005359
81.7000,0.001073
81.8000,0.004060
81.9000,-0.001507
82.0000,-0.004019
82.1000,-0.002119
82.2000,-0.001518
82.3000,0.003410
82.4000,0.002112
82.5000,-0.001827
82.6000,-0.006948
82.7000,-0.006838
82.8000,0.000548
82.9000,-0.000231
83.0000,0.005907
83.1000,0.010640
83.2000,-0.011101
83.3000,-0.003661
83.4000,-0.000442
83.5000,-0.009136
83.6000,0.002661
83.7000,0.020561
83.8000,0.004839
83.9000,-0.005376
84.0000,0.000903
84.1000,0.004563
84.2000,0.004091
84.3000,0.012044
84.4000,0.002909
84.5000,0.002769
84.6000,0.000768
84.7000,-0.001837
84.8000,-0.003803
84.9000,0.008016
85.0000,-0.003767
85.1000,0.007865
85.2000,-0.004298
85.3000,0.005666
85.4000,-0.003742
85.5000,0.006381
85.6000,0.004660
85.7000,0.020439
85.8000,0.005831
85.9000,0.004334
86.0000,0.004566
86.1000,-0.003381
86.2000,-0.009324
86.3000,-0.008554
86.4000,-0.010381
86.5000,-0.014916
86.6000,-0.005017
86.7000,-0.009023
86.8000,0.010042
86.9000,-0.000850
87.0000,-0.000711
87.1000,0.004060
87.2000,-0.013937
87.3000,-0.006773
87.4000,0.001780
87.5000,-0.000600
87.6000,-0.002159
87.7000,-0.001414
87.8000,-0.001897
87.9000,-0.006906
88.0000,-0.000354
88.1000,-0.006142
88.2000,0.005868
88.3000,-0.001591
88.4000,-0.005657
88.5000,-0.003468
88.6000,0.002916
88.7000,0.008940
88.8000,0.000018
88.9000,0.006332
89.0000,0.011311
89.1000,-0.000536
89.2000,0.004495
89.3000,-0.005975
89.4000,0.006800
89.5000,-0.002676
89.6000,0.013176
89.7000,-0.002593
89.8000,-0.013433
89.9000,-0.006543
90.0000,-0.001115
90.1000,0.005124
90.2000,0.006139
90.3000,-0.002291
90.4000,-0.002546
90.5000,0.004340
90.6000,0.001934
90.7000,-0.007727
90.8000,-0.018702
90.9000,-0.007467
91.0000,-0.014463
91.1000,-0.003397
91.2000,-0.008523
91.3000,-0.021182
91.4000,-0.042180
91.5000,-0.030658
91.6000,-0.001738
91.7000,-0.026482
91.8000,-0.036584
91.9000,-0.037838
92.0000,-0.035370
92.1000,-0.018624
92.2000,-0.012795
92.3000,-0.020309
92.4000,-0.021737
92.5000,-0.023328
92.6000,-0.018008
92.7000,-0.004861
92.8000,0.004218
92.9000,0.018011
93.0000,0.012857
93.1000,0.002993
93.2000,-0.008736
93.3000,-0.021285
93.4000,-0.018388
93.5000,-0.006818
93.6000,-0.000503
93.7000,0.001894
93.8000,-0.001031
93.9000,-0.009335
94.0000,-0.008577
94.1000,0.001069
94.2000,0.000921
94.3000,0.004838
94.4000,-0.003809
94.5000,0.003020
94.6000,-0.003983
94.7000,-0.001534
94.8000,0.007013
94.9000,-0.000316
95.0000,0.001289
95.1000,-0.002395
95.2000,0.000157
95.3000,0.000753
95.4000,-0.012342
95.5000,-0.003046
95.6000,0.005789
95.7000,-0.001915
95.8000,-0.007633
95.9000,-0.016665
96.0000,-0.004529
96.1000,-0.006708
96.2000,-0.006485
96.3000,-0.001453
96.4000,-0.003471
96.5000,-0.009455
96.6000,0.015445
96.7000,0.016174
96.8000,0.006749
96.9000,-0.002147
97.0000,-0.003394
97.1000,0.005622
97.2000,0.002910
97.3000,0.003259
97.4000,0.003935
97.5000,-0.007165
97.6000,-0.002681
97.7000,-0.003181
97.8000,-0.010573
97.9000,0.002902
98.0000,0.003433
98.1000,0.008601
98.2000,0.004236
98.3000,0.007970
98.4000,-0.001704
98.5000,-0.011204
98.6000,0.002624
98.7000,0.000248
98.8000,-0.009303
98.9000,-0.008394
99.0000,0.000570
99.1000,0.009110
99.2000,-0.004998
99.3000,0.005848
99.4000,0.002443
99.5000,0.003651
99.6000,-0.001881
99.7000,0.001000
99.8000,-0.004449
99.9000,0.007271
100.0000,0.002412
100.1000,0.004199
100.2000,-0.006893
100.3000,0.006171
100.4000,0.003852
100.5000,-0.002728
100.6000,-0.008583
100.7000,-0.004390
100.8000,-0.004550
100.9000,-0.008900
101.0000,0.002436
101.1000,0.008041
101.2000,0.008236
101.3000,0.012527
101.4000,0.004615
101.5000,0.001418
101.6000,0.002905
101.7000,0.000433
101.8000,-0.003407
101.9000,-0.005282
102.0000,-0.006224
102.1000,0.005025
102.2000,0.000823
102.3000,0.006041
102.4000,-0.001851
102.5000,0.001429
102.6000,-0.000763
102.7000,-0.013036
102.8000,-0.007345
102.9000,-0.006270
103.0000,0.005326
103.1000,0.008108
103.2000,-0.003904
103.3000,0.000477
103.4000,-0.005790
103.5000,-0.001075
103.6000,0.000205
103.7000,0.001388
103.8000,0.000224
103.9000,0.002070
104.0000,0.001544
104.1000,-0.005956
104.2000,-0.003215
104.3000,0.000680
104.4000,0.006864
104.5000,0.003639
104.6000,-0.005978
104.7000,0.012715
104.8000,0.007716
104.9000,0.000321
105.0000,0.008425
105.1000,0.003959
105.2000,-0.003719
105.3000,-0.004421
105.4000,-0.002390
105.5000,-0.004340
105.6000,-0.005379
105.7000,-0.002943
105.8000,0.010989
105.9000,0.003376
106.0000,0.002892
106.1000,0.012293
106.2000,0.008584
106.3000,0.004429
106.4000,0.010886
106.5000,0.002491
106.6000,0.006113
106.7000,-0.009075
106.8000,0.006792
106.9000,-0.005480
107.0000,0.003069
107.1000,0.000810
107.2000,0.012639
107.3000,0.011265
107.4000,0.012864
107.5000,0.003519
107.6000,-0.011024
107.7000,0.013560
107.8000,0.023715
107.9000,0.029983
108.0000,0.026657
108.1000,-0.008702
108.2000,0.024331
108.3000,0.035678
108.4000,0.060763
108.5000,0.036018
108.6000,0.014334
108.7000,0.023186
108.8000,0.028807
108.9000,0.023659
109.0000,0.021902
109.1000,0.008322
109.2000,0.006625
109.3000,-0.005747
109.4000,0.001593
109.5000,0.004540
109.6000,0.008738
109.7000,0.008483
109.8000,0.005980
109.9000,0.003122
110.0000,0.004776
110.1000,-0.013525
110.2000,-0.013746
110.3000,0.003299
110.4000,0.000741
110.5000,0.000211
110.6000,0.006574
110.7000,0.021891
110.8000,0.000108
110.9000,-0.004909
111.0000,-0.009002
111.1000,-0.000207
111.2000,0.002117
111.3000,0.000636
111.4000,-0.004317
111.5000,0.002389
111.6000,0.004709
111.7000,0.006446
111.8000,0.005976
111.9000,0.008200
112.0000,-0.001060
112.1000,0.002923
112.2000,-0.007501
112.3000,0.001374
112.4000,-0.000416
112.5000,-0.002368
112.6000,-0.008735
112.7000,-0.004893
112.8000,-0.007268
112.9000,-0.007267
113.0000,-0.000840
113.1000,-0.001953
113.2000,0.000329
113.3000,0.014138
113.4000,0.005288
113.5000,0.000121
113.6000,-0.000182
113.7000,0.004353
113.8000,0.001812
113.9000,-0.006234
114.0000,-0.005733
114.1000,-0.009679
114.2000,-0.005912
114.3000,-0.002817
114.4000,0.008322
114.5000,0.004099
114.6000,0.010010
114.7000,0.006764
114.8000,0.002478
114.9000,0.004591
115.0000,0.008977
115.1000,-0.003297
115.2000,-0.007079
115.3000,-0.003533
115.4000,0.003494
115.5000,0.004050
115.6000,-0.003423
115.7000,0.001723
115.8000,0.001754
115.9000,-0.001555
